"created_at","description","favourites_count","followers_count","friends_count","geo_enabled","id","id_str","lang","listed_count","location","name","screen_name","statuses_count","time_zone","verified"
04/03/09 05:40 PM,"Chief Strategist for IBM's Web Experience product set, locavore, foodie, brewer, cyclist, dog lover",0,254,116,FALSE,28612739,28612739,"en",11,"Rye, NH","Nicole Carrier","ncarrier",24,"Hawaii",FALSE
08/02/13 09:17 AM,"Projet de #food-truck / #drive de #légumes #bio, #locaux, #ultrafrais  en #CircuitCourt, aux #valeurs #équitables & #solidaires, #locavore",24,504,917,TRUE,1640032262,1640032262,"fr",8,"Toulouse","Légumerie Ambulante","legumerie",319,"Paris",FALSE
05/30/12 03:26 PM,"Lifelong Bay Area resident. Locavore including supporting my local wineries.  aka @grillgod @NorCalGolfClub @YourCloudCPA",0,389,341,FALSE,594678799,594678799,"en",6,"Silicon Valley, CA ","Wines of Santa Cruz ","WinesSantaCruz",372,"Pacific Time (US & Canada)",FALSE
04/16/12 09:26 AM,"#Humaniste #Libéral #Apostat #Centriste #Snob #Bobo #Locavore #Paris #Bretagne",2320,287,649,TRUE,554993305,554993305,"fr",8,,"M.","doddy91",11656,"Athens",FALSE
03/05/10 10:30 PM,"Self proclaimed locavore. My love affair with food started at an early age...buying it, growing it, cooking it. The Wandering Locavore",116,398,719,FALSE,120244436,120244436,"en",7,"Burlington","Leslie Edwards","Wanderlocavore",1027,"Quito",FALSE
03/16/09 03:51 PM,"I'm am an activist, feminist, gardener, locavore, foodie, an artist, DIYer, a student of life and the bass guitar, photographer, tree-hugger, & your friend.",41,277,514,TRUE,24713008,24713008,"en",7,"Columbus, Ohio","Steph Sherwood","NiftyGal",1210,"Quito",FALSE
12/08/10 04:23 AM,"Lion tamer, music head, lefty locavore, politics junkie. Tweets are my own. #boatdrinks",359,162,576,FALSE,224103709,224103709,"en",1,"Toronto ON (oh) Canada","Kali Solomon","Kaliville",4391,"Quito",FALSE
07/30/10 05:36 PM,"Pansexual. Locavore. Recumbent cyclist. Mother of two. Decorated Bersagliero.",1265,78,82,FALSE,172813140,172813140,"en",0,"A ROARING HELLMOUTH","Robert of Bellême","RBelleme",5498,"Edinburgh",FALSE
09/16/12 08:44 PM,"Sustainability aficionado. Local-living advocate. Travel maven. Locavore. #travel #susty #walkability #local",17,116,275,FALSE,827714947,827714947,"en",1,,"Jocelyn Milici Ceder","jocelynmilici",737,"Arizona",FALSE
02/16/10 09:14 PM,"Geek to English Translator | Online Presence Muse | Bi-Coastal Locavore | Budding Home Gardener | Free Range Mom",19,335,789,FALSE,114863296,114863296,"en",5,"Brooklyn","Kelly Janes","OwlsHeadBiz",809,"Eastern Time (US & Canada)",FALSE
06/08/11 08:12 AM,"Environmentalist | Love Cooking | Locavore",0,537,1342,FALSE,313181916,313181916,"en",0,"Jakarta","Febryanti Maulina","FebMaoo",5,"Alaska",FALSE
06/08/11 08:16 AM,"Mindset Trainer | Love Cooking | Locavore",0,556,1122,FALSE,313183548,313183548,"en",2,"Bandung","Anton Novianty","AntN0v",4,,FALSE
01/19/10 07:50 PM,"Production Coordinator @ptowntheater, Health & Wellness Coach, Holistic Chef, Yoga Teacher. #GourmetLiving #Locavore",6,219,497,TRUE,106505445,106505445,"en",6,"Cape Cod & NYC","Sunie Pope","yogichefdame",1143,"Quito",FALSE
11/15/08 01:12 PM,"locavore librarian infogeek RPCV globally-minded newshound",8,118,253,TRUE,17407236,17407236,"en",3,"Durham NC, usually","Peggy S","heypeggy",152,"Eastern Time (US & Canada)",FALSE
11/27/11 03:03 AM,"Proud West Texas Native. Explorer. Locavore. Passionate about God, His gifts, & being a good steward of all He has provided. *opinions/RTs are my own*",1274,316,1099,FALSE,422302094,422302094,"en",5,"West Texas","Shae's Days","Esper_Martin",2152,,FALSE
12/27/09 04:15 AM,"#Vegan, family guy, #locavore, friend, #superfood enthusiast!",286,273,527,TRUE,99636495,99636495,"en",7,"Lincoln Park & H St NE, DC","Ron Ford","DCVeganDude",3619,"Eastern Time (US & Canada)",FALSE
11/04/09 09:23 PM,"is the famous mix with winegrower and geek. Locavore sprit. https://t.co/s2fT6PFrEV
In love with @lalawouu .",18,295,192,TRUE,87536368,87536368,"fr",20,"Pontcharra","Jérémy","notjusse",10030,"Paris",FALSE
11/12/10 08:25 PM,"Duluth, Minnesota's ONLY Locavore Cuisine & Micro-Distillery Bar.  Open 7 days a week with Brunch, Lunch, Dinner, Late Night, and Gluten Free fare.",2,532,94,FALSE,215022517,215022517,"en",13,"Duluth, Minnesota","Lake Avenue ","lakeavenuecafe",63,,FALSE
10/11/07 06:27 AM,"Locavore, farmer, nutrition&health nerd, Mom of 2, career changer, former/future cyclist & triathlete, and otherwise sneaky.",14,274,346,TRUE,9369992,9369992,"en",15,"MA/NH border","tygab","tygab",8097,"Eastern Time (US & Canada)",FALSE
06/08/11 08:37 AM,"Blogger | Love Cooking | Locavore",0,752,1846,FALSE,313191986,313191986,"en",4,"Jakarta","Awaliyatul Triyanto","AwaTr33",4,,FALSE
03/16/09 02:43 PM,"Lover of life, yoga, fresh food, great wine, dark chocolate, old things, and good friends! A summer-season locavore who's all about family, community, & health.",1,68,47,FALSE,24700576,24700576,"en",0,"Salt Lake City, Utah","Kari Cutler","karicutler",105,"Pacific Time (US & Canada)",FALSE
01/12/10 07:48 PM,"Teacher, part time legal enthusiast, yogini, locavore. All time lover of #BuckyBadger.",80,274,533,TRUE,104254314,104254314,"en",3,"Chicago, IL","Kate Fifield","kefifield",891,"Mountain Time (US & Canada)",FALSE
01/05/09 11:43 PM,"Leader at Waggener Edstrom. Communications consultant with global perspective. Hiker. Locavore. Most important role in life is Mom.",2,198,97,FALSE,18651878,18651878,"en",15,"Portland OR USA","Claire Lematta","clairelematta",147,"Pacific Time (US & Canada)",FALSE
11/11/10 04:13 PM,"Wildhair.ca  Freelance Writer, Blogger, Nature Investigator.  Finding answers in community & laughter. Locavore.",7,314,361,FALSE,214523319,214523319,"en",10,"Waterloo, ON, Canada","Denise Wamsley","DeniseWamsley",394,,FALSE
05/11/12 02:17 PM,"Pittsburgh girl living in beautiful Maine.  Food blogger. Farmers' Market Fangirl. Lawyer. Environmentalist. Locavore. Sustainability cheerleader.",32,425,1152,FALSE,577252986,577252986,"en",6,"Biddeford, ME","Carly Andersen","carinthekitch",789,"Atlantic Time (Canada)",FALSE
03/05/10 01:08 AM,"Mission-driven entrepreneur & investor.  Proprietor @ Buckaroo.      Previously VC @ Aberdare and Acacia.  Musician, outdoorsman, locavore, progressive.",35,67,120,FALSE,119945338,119945338,"en",6,"SF via PDX, NYC","Vincent Kim","yvincentkim",75,"Pacific Time (US & Canada)",FALSE
06/08/11 08:32 AM,"Social Media freak | Love Cooking | Locavore",0,866,1910,FALSE,313190027,313190027,"en",2,"Jakarta","Susetyo Sihite","SoosS33h",4,,FALSE
08/27/07 12:26 PM,"Mom, wife, triathlete, open-water swimmer, locavore, quasi gardener, seeker. Also find me here: @LewisGinter @SwimCortez #Swim #RVA",53,3336,3408,FALSE,8460332,8460332,"en",104,"Richmond, VA","Jonah Holland","jonahholland",2644,"Eastern Time (US & Canada)",FALSE
08/26/10 05:05 AM,"Think NYC burger joint meets Portland locavore. We aim to create meals that are actually healthy for you and reflect current nutritional thinking.",0,145,22,FALSE,183114665,183114665,"en",14,"Portland, OR (SE/Belmont)","Dicks Kitchen","DKportland",1,,FALSE
02/26/13 01:00 AM,"Science writer for @ASCBiology. Newly minted PhD in cell biology. Locavore blogger. IPA lover (on hiatus). Foodie.",60,214,478,FALSE,1220139644,1220139644,"en",6,"DC Metro Area","Christina Szalinski","ChristinaSzal",262,"Eastern Time (US & Canada)",FALSE
12/07/10 01:39 PM,"French Gnome in the #Digital Forest ! #Foodie, locavore, organic #wine, alpha-cryto-geek, entreprenaute, #FLOSS enthousiast, #Hack #FabLab #SocialBusiness FR/EN",69,221,445,FALSE,223841700,223841700,"fr",15,"Place du Tertre - PARIS (*-*)","lefrenchgnome","lefrenchgnome",2031,"Athens",FALSE
02/05/09 05:56 PM,"Wife of author and publisher James Walsh, proud mother of five, licensed architect (WA,CA), Bobcat sports fan, Coastie mom, Mall Manager, wantabe locavore",3,225,305,FALSE,20169302,20169302,"en",27,"Coastal Washington State","Jamie Walsh","bookwife",202,"Pacific Time (US & Canada)",FALSE
11/06/08 12:52 AM,"IT Project Manager, mom of 2 goofy kids, wife of 1 hot triathlete, food enthusiast, aspiring locavore, lover of all things green, Twitterer.",3,136,182,FALSE,17201808,17201808,"en",0,"iPhone: 42.760849,-83.114578","MamaPollina","MamaPollina",454,"Eastern Time (US & Canada)",FALSE
09/30/09 03:25 AM,"Proud upstate NYer & CUSE alumna. Former fed gone stateside. Locavore.",44,223,574,TRUE,78501454,78501454,"en",5,,"Minda Conroe","Mconroe",5682,"Eastern Time (US & Canada)",FALSE
11/23/13 12:24 AM,"Writer, Norman/Angevin historical fantasy. Sad stories of the death of kings. Actor, locavore, CMS certified somm.  I play a whore at Renaissance Faires.",514,461,633,FALSE,2209726346,2209726346,"en",8,"Chicago","Jerry Quinn","bewarethejabb",365,,FALSE
03/26/08 06:22 PM,"texan expatriate in LA via NYC. longhorn alum, director of creative recruitment @JBCconnect, daydreamer, locavore, lover of parks and sunshine.",0,176,131,FALSE,14228249,14228249,"en",8,"Los Angeles, CA","Thomas Edgington","coreystrings",1137,"Eastern Time (US & Canada)",FALSE
09/20/12 12:51 AM,"Analyst/educator, politologo, omnivore/locavore,  small-r republican.",2,19,118,TRUE,834450289,834450289,"en",0,"Madison, WI","Matthew Lieber","LieberMatthew",27,,FALSE
07/09/10 10:19 PM,"Thrift shop ninja, aspiring locavore, craft beer wench. Challenging the dress code since 1991. #QueensU alum + #LoyalistPR",652,405,229,TRUE,164839849,164839849,"en",9,"Belleville, Ontario","Laura Voskamp","lalalalaurav",7724,"Quito",FALSE
07/01/09 08:40 PM,"Scentsy Consultant. Marketing Manager. Cheesemonger. SuperMom. Locavore. Golfer. Yogi. Mover & Shaker. Downhill Ski Junkie. Loud Laugher. Bacon-Maker.",0,328,1031,FALSE,52843967,52843967,"en",14,"Madison","WicklessEvolution","WklessEvolution",501,"Central Time (US & Canada)",FALSE
07/21/10 11:24 PM,"Exploring raw/living food, vegan, locavore, etc. Been interested in diet for decades.",0,260,297,FALSE,169270179,169270179,"en",14,"Colorado","Stephanie","RawRag23",4741,"Mountain Time (US & Canada)",FALSE
07/28/11 04:28 PM,"Craft cocktails with a locavore twist.",288,212,116,TRUE,344149287,344149287,"en",9,"Washington, DC","Good Booze","goodbooze",1723,"Eastern Time (US & Canada)",FALSE
01/22/12 05:07 PM,"Executive Director - Cornell Cooperative Extension of Nassau County, triathlete (Iron[wo]man), live music enthusiast, sustainable food advocate, locavore.",0,260,1036,FALSE,471240691,471240691,"en",8,"Nassau County, New York","Laura Hunsberger","LauraHunsberger",152,,FALSE
12/30/10 10:05 PM,"Mom, downhill skier, #locavore, former @contentmag contributor. Celebrating my community #sanjose, my family, and the food that sustains us.",22,238,555,FALSE,232340874,232340874,"en",14,"San Jose, CA","Mary Matlack","Fromagemarie",952,,FALSE
08/05/09 04:28 AM,"Courtney and Katie of FoodGoneWild! local, organic and whole nutrition, austin, locavore, what is in your food?",0,240,166,FALSE,63032058,63032058,"en",18,"Austin, TX","food gone wild","foodgonewild",80,"Central Time (US & Canada)",FALSE
03/06/09 04:46 AM,"Writer, knitter, nonprofit fundraiser. Aspiring locavore and urban gardener. Also, cat lady.",53,113,202,TRUE,23031792,23031792,"en",2,"Philadelphia","Sara Landis","SaraJaneL",1696,"Eastern Time (US & Canada)",FALSE
07/27/11 04:52 PM,"Follower of Jesus, happy wife, Crossfit LV-1 Trainer, clean eater, locavore. Passions; simple living, helping others, buying local & staying active for life.",147,227,290,FALSE,343478767,343478767,"en",3,"Sneads Ferry","Hannah Nunnally","Gooserina",5281,"Eastern Time (US & Canada)",FALSE
09/27/10 02:05 PM,"Épicurieux, locavore, vert, bio...",0,151,387,FALSE,195752404,195752404,"fr",0,"Verdun (Québec)","Christian Leduc","ChristianLeduc",41,"Eastern Time (US & Canada)",FALSE
06/08/11 08:08 AM,"Marketer | Love Cooking | Locavore",0,365,1233,FALSE,313180609,313180609,"en",2,"Surabaya","Meirza Kurniasari","MeeaKoor",6,,FALSE
04/29/10 01:13 AM,"Locavore, traveler, music lover, coffee consumer, entrepreneurial spirited.",1,158,691,FALSE,138245789,138245789,"en",2,"Nashville, TN","Layne Barton","LayneVictoria",45,,FALSE
02/19/14 05:32 PM,"Dig In® Locavore is a community powered funding platform that connects local businesses to customers and the causes they support.",0,0,10,FALSE,2352017750,2352017750,"en",0,,"Dig In Locavore","DigInLocavore",0,,FALSE
05/01/09 03:19 AM,"Foodie, locavore, Durhamite",3,117,348,FALSE,36868622,36868622,"en",3,"Durham, NC","Jenny Nicholson","jennydnicholson",723,"Central Time (US & Canada)",FALSE
03/04/09 12:58 AM,"Media & communications professional @mghimaging, technophile, locavore, runner. (tweets are my own)",90,203,711,FALSE,22709869,22709869,"en",3,"Somerville, MA","Lynda B Sponholtz","lbanzi",412,"Quito",FALSE
07/20/08 05:24 AM,"Marketing & Community Relations Director @fayettevillelib, a 5-star library. PR professional, locavore, and @PurdueAlumni...I love living in #cny",5,208,175,FALSE,15498885,15498885,"en",14,"CNY","Brenda","Brenda_shea",586,"Eastern Time (US & Canada)",FALSE
03/20/11 06:37 PM,"Author, 'Good Morning Beautiful #Business'; #locavore #fairfood #locallivingeconomy; Advocate for nature, animals, and community",2,240,63,FALSE,269411112,269411112,"en",9,"Philadelphia","Judy Wicks","jwicks333",18,"Eastern Time (US & Canada)",FALSE
06/26/10 03:56 PM,"chef, gardener, culinary scientist, food preservationist, baker, locavore, aspiring vintner, cooking from scratch enthusiast...",7,304,403,FALSE,159889237,159889237,"en",5,"colorado","The HomeGrown Chef","homegrownchef",100,"Mountain Time (US & Canada)",FALSE
03/11/09 12:32 AM,"hardcore locavore",942,121,319,FALSE,23690783,23690783,"en",4,"pittsburgh","sheryl johnston","alienspice",1186,"Quito",FALSE
03/03/12 07:50 PM,"Wife, mother, Heathen, knitter, environmentalist, avid reader, knitter, gardener, locavore, foodie and Gordon Ramsay fan-girl, commuter-bike-freak and knitter.",148,325,726,FALSE,513527512,513527512,"en",13,"Ottawa","Sylvie Charbonneau","SylvieinOrleans",1239,,FALSE
03/31/09 11:06 PM,"writer/photographer/locavore",6,183,243,TRUE,27988666,27988666,"en",22,"USA","Mary Nelen","valleylocavore",315,"Eastern Time (US & Canada)",FALSE
11/05/10 06:47 PM,"Chief Plate Spinner. Digital Marketer. Recruiter adjacent. Networker. Social Media Promoter. Roller Derby. Locavore. Curious Persuader. Geeky Bohemian.Outlier.",257,226,467,TRUE,212313808,212313808,"en",8,"Philadelphia Metro Area","Bonnie Jeffers","bonniejeffers",1111,"Eastern Time (US & Canada)",FALSE
11/19/09 08:35 PM,"New mum. Fluff user. Teacher. Reader. Swimmer. Locavore. All views here are my own.",19,288,883,TRUE,91186628,91186628,"en",3,"Perthshire, Scotland","Adele Hogg","stargirl1701",4735,,FALSE
04/17/10 03:50 AM,"Enviro chic + Lansing locavore.
Client Relations & Social Media Director for @Redhead_Design",28,351,242,FALSE,133973503,133973503,"en",13,"Lansing, MI","Allie Muchmore","alliemuchmore",2417,"Eastern Time (US & Canada)",FALSE
01/25/11 04:08 PM,"Washingtonian seeking the crossroads between federal consulting, thought leadership, creative prowess and change.  Aspiring locavore, yogi and wine enthusiast.",67,115,62,FALSE,242787942,242787942,"en",12,,"Virginia Gaskins","VirginiaGaskins",292,,FALSE
11/11/11 03:18 AM,"WRDSB Trustee•Learning Professional•father to  4•Locavore•passionate about local political process and community•Ski Bum•tweets do not=views of employer",21,211,466,FALSE,409700840,409700840,"en",4,"New Dundee, Ontario Canada","Elliot Fung","ElliotGFung",506,"Hawaii",FALSE
08/16/10 03:31 PM,"Guelphite, Dad, chef, urban chicken rancher, locavore, writer & Realtor Extraordinaire. Sharing the journey with 3 beauty queens and a puggle.",11,380,815,TRUE,179125481,179125481,"en",12,"Guelph ON Canada","Dean Manton","Streetsmart_RE",1431,"Quito",FALSE
11/04/08 06:39 PM,"Lawyer by trade, idealist by practice. Novice homesteader, book-reader,  crossfitter, locavore, consumer of delicious foods, and cat and dog lover.",35,132,544,TRUE,17163889,17163889,"en",4,"Valatie","KT","KTVorwald",2978,"Eastern Time (US & Canada)",FALSE
12/14/08 02:46 AM,"Cancer researcher, gamer, feminist, burner, bookworm, newshound, locavore, DIY dilettante. I'm your Huckleberry.",161,160,278,TRUE,18109817,18109817,"en",10,"Maryland","Caroline","carosaurus",2850,"Eastern Time (US & Canada)",FALSE
09/20/10 10:35 PM,"Build raised beds, organic food gardening, consultation, organic garden planning & planting, edible landscaping, sustainability, locavore",0,123,248,FALSE,193077654,193077654,"en",5,"Texas","Molly Woodard","hmgarden2table",46,"Central Time (US & Canada)",FALSE
03/30/10 08:59 PM,"Vegetarian-Locavore. Networker. Event Planner - Founder of MashUP Food Truck Festivals. Sales & Marketing Manager. And overall, good person.",0,270,879,FALSE,128004851,128004851,"en",2,"State College, PA","Marissa Hockenberry","Stayputtraveler",285,"Eastern Time (US & Canada)",FALSE
02/02/09 01:51 AM,"Urban Planner turned Entrepreneur. Loves traveling,farmers and pop culture!  Mom, wife, locavore, hiker, reader & avid knitter trying to look and feel my best!",11,140,389,FALSE,19888031,19888031,"en",6,"SE Wisconsin","Steph Phillips","stephgphillips",1419,"Central Time (US & Canada)",FALSE
04/08/09 04:08 AM,"Drinking & eating upstream from the herd, @locawino & locavore, urban gardener & chef, Chicagoholic, map geek, Chief Imbiber @FreshCoastDist",175,3393,3712,TRUE,29637330,29637330,"en",138,"Chicago","Kelly Kniewel","ChiCitiGirl",3926,"Central Time (US & Canada)",FALSE
03/30/11 03:35 AM,"Mom to an Aspie :) maven, locavore, cooking, local politics, commUnity supports.",227,279,380,FALSE,274311183,274311183,"en",3,"Barrie, Ontario","Maven Mumma","MavenMumma",4346,"Quito",FALSE
07/19/09 01:48 AM,"@DigitalGeekGirl. CollegeProfessor. Runner. Locavore. Dilettante. GlobeTrotter. Promoting all that is Good+Great+Wonderful in London Ontario",1331,2943,2711,TRUE,58089311,58089311,"en",116,"London Ontario Canada","Melissa Dawn Lierman","LocalLondonLife",12522,"Eastern Time (US & Canada)",FALSE
02/11/11 11:25 PM,"wife | sahm to 1 girl & 1 boy | progressive | locavore | feminist",80,292,398,FALSE,250857646,250857646,"en",2,"SF Bay Area","Ann Marie Christy","annmariechristy",2448,"Pacific Time (US & Canada)",FALSE
03/02/10 08:00 PM,"Real Estate Investor | REIN Research Manager | aspiring locavore | happy wife | mom of Aidan and Ailey | hiker | wine lover | food lover | Reuter Head Chef",1,609,128,FALSE,119141824,119141824,"en",15,"Fraser Valley, BC","Melanie Reuter","melaniereuter",339,,FALSE
10/26/08 07:04 PM,"dean, entrepreneur, women's issues, health care, wellness, locavore, human rights, food, science, leadership, global poverty, ecotourism",0,87,104,TRUE,16984147,16984147,"en",8,"Western New York","Pauline W. Hoffmann","pwhoffmann",123,,FALSE
08/29/10 04:36 PM,"Narrator of South Africa's responsible tourism stories; dreamweaver; locavore; coffee-nista; novice shutterbug; travelbug-blessed;  Capetonian",9,247,334,TRUE,184463194,184463194,"en",12,"Cape Town","Heidi vd Watt","waterwisegirl",1799,"Pretoria",FALSE
07/02/10 11:41 AM,"Nome, Alaska born and raised. Star Trek TNG fanatic. Advocate for equaliy. Locavore. Rotarian. Returned Peace Corps Volunteer (Azerbaijan 08-11).",26,245,352,TRUE,162017853,162017853,"en",12,"Anchorage, Alaska","löki gale","lgtobin",2316,"Islamabad",FALSE
05/03/12 03:13 AM,"Sharing the locavore love: Inspired information about food, farmers and farming in and around the Choice City.",12,396,80,FALSE,569643970,569643970,"en",8,,"Farming Fort Collins","FarmingFC",224,"Central Time (US & Canada)",FALSE
03/13/09 03:40 AM,"Sue Bowe McKee is resilience mentor for leaders who want to be ready for anything. And a trainer, speaker, drum facilitator, off-grid wannabe, and locavore.",0,332,590,FALSE,24120676,24120676,"en",8,"Holland Landing, ON, Canada","Sue Bowe McKee","suecbmckee",327,"Eastern Time (US & Canada)",FALSE
05/31/11 10:35 PM,"Community facilitator, mural maker, simplicity lover, big question asker, inspiration collector, wife, mama, daughter, knitter, rebel, locavore, island girl",6,188,461,FALSE,308737400,308737400,"en",8,"Beautiful BC","Jennifer Beavington ","JennBeCreative",209,"Pacific Time (US & Canada)",FALSE
02/13/10 03:30 AM,"SF Food & Wine adventurers, locavore/slow food gals. Former owners of Westside Lodge in Russian River Valley on Westside Road.",1,118,300,FALSE,113807088,113807088,"en",11,"Westside Road, Forestville, CA","Westside Lodge","westsidelodge",167,"Pacific Time (US & Canada)",FALSE
06/08/11 08:26 AM,"Mindset Trainer | Love Cooking | Locavore",0,625,1077,FALSE,313187368,313187368,"en",3,"Semarang","Erreza Ratnasari","ErrRat",2,,FALSE
06/08/11 08:35 AM,"Marketer | Love Cooking | Locavore",0,752,1320,FALSE,313191032,313191032,"en",1,"Blitar","Farah Swasti","FarSwa",2,,FALSE
09/02/12 05:26 PM,"Football and tennis nut, locavore, waiting adoptive parent",43,558,583,FALSE,798701887,798701887,"en",10,"Washington, DC","Laura","DCNOLA77",274,"Eastern Time (US & Canada)",FALSE
02/06/09 10:29 PM,"Graphic artist, gardener, travel enthusiast, locavore. The opinions expressed are my own.",1,120,364,TRUE,20278447,20278447,"en",4,,"Andrea Nickrent","andreanickrent",141,"Central Time (US & Canada)",FALSE
06/08/11 08:30 AM,"Manager | Love Cooking | Locavore",0,950,1647,FALSE,313189012,313189012,"en",1,"Surabaya","Thofan Setiani","Th0Set",3,,FALSE
10/16/09 02:00 PM,"beginner gardener; lover of life; wanna be farmer, locavore, homesteader, animal doctor",0,103,93,FALSE,82885218,82885218,"en",7,"Decatur, Ga","Pamela K.","loveapplegarden",150,"Quito",FALSE
05/09/12 04:12 PM,"Ecologist, river scientist, outdoor recreator, locavore, primal nutrition enthusiast, mama",0,73,91,TRUE,575561028,575561028,"en",7,"Fort Collins, CO","Lindsay Reynolds","lindsvreynolds",55,"Central Time (US & Canada)",FALSE
11/26/07 09:12 PM,"Mumblecore umami food truck, tumblr etsy bushwick locavore",371,46,168,TRUE,10635742,10635742,"en",2,,"Jon Zepernick","jonzeper",27,"Central Time (US & Canada)",FALSE
05/07/11 05:57 PM,"Spinner, knitter, weaver, locavore, runner, proof positive that you can be a creative left brainer....",15,310,243,TRUE,294747030,294747030,"en",12,"Seattle","Leah","SeattleSpinner",605,"Pacific Time (US & Canada)",FALSE
06/08/10 01:35 PM,"Brit girl in USA. Lefty, Locavore, Fairtrade supporter, footie fan",4,152,758,TRUE,153408429,153408429,"en",2,"New York","Alex Gregory","alexgregs",496,,FALSE
06/08/11 08:28 AM,"Beginer Diver | Love Cooking | Locavore",0,608,1305,FALSE,313188285,313188285,"en",1,"Blitar","Maureen Rifai","MaooR33f",1,,FALSE
04/01/09 12:24 AM,"Support your local store and become a Locavore!",0,107,63,FALSE,28005366,28005366,"en",4,"Fort Collins CO","Emily Kirby","Locavored",14,"Mountain Time (US & Canada)",FALSE
05/16/09 04:00 AM,"wife, mommy, reality tv junkie, wanna-be food connoisseur & locavore. love music & Jesus.",0,202,904,TRUE,40405404,40405404,"en",7,"Louisville","Rebecca Ruby","rebekka7",411,"Eastern Time (US & Canada)",FALSE
03/08/12 09:26 PM,"San Francisco/Brooklyn. Avid conversationalist, locavore, open space enthusiast, beer drinker, music lover, spicy food eater, roof-top gardener.",0,142,1269,FALSE,518893416,518893416,"en",5,"Brooklyn, NY","Claire Turner","clairealexis22",126,,FALSE
04/12/11 08:25 PM,"Agriculturalist, permaculturalist, registered dietitian, locavore, student of indigenous culture, Healthy Eating Minnesota, University of Minnesota-Morris...",5,115,119,FALSE,281189905,281189905,"en",3,"Prairie Horizons Farm","Mary Jo Forbord","prairiehorizons",72,"Central Time (US & Canada)",FALSE
06/08/11 08:36 AM,"Happy Person | Love Cooking | Locavore",0,667,1641,FALSE,313191393,313191393,"en",1,"Gresik","Herminia Tofinashri","HerT0f",1,,FALSE
12/01/08 02:02 AM,"a singing, dancing, sewing, baking, knitting, gluing, ecophile, francophile, locavore, ex-housewife.",24,192,133,FALSE,17768625,17768625,"en",19,"Seacoast, New Hampshire ","lifeislikegum","geekxnerd",2361,"Eastern Time (US & Canada)",FALSE
06/15/09 03:47 PM,"Hackintosh builder, locavore, nerd.",114,104,175,FALSE,47364896,47364896,"en",2,"Sunset Park","Chris","chris_mcatee",2733,"Eastern Time (US & Canada)",FALSE
05/09/12 07:09 PM,"Queen city native, locavore, and supporter of progress. Living the dream as the Director of Kentucky Services for 40 year-old nonprofit 4C for Children.",150,269,1040,FALSE,575600708,575600708,"en",3,"Cincinnati/Northern Kentucky","Julie Witten","juliecwitten",558,,FALSE
11/04/11 02:04 AM,"cycling, cooking, locavore, drinking beer, homebrewer, spin instructor, reading, new york rangers fan, gardening, husband, soon to be dad",4,284,468,FALSE,404535506,404535506,"en",21,"central NJ","Paul Harrison","HopsYeastBlog",4874,"Central Time (US & Canada)",FALSE
08/04/09 04:06 AM,"Retired Chef living in Yellowstone Country, chasing trout and cooking up great 'locavore' foods.",6,210,246,TRUE,62713759,62713759,"en",6,"Paradise Valley, Montana","Eugene Kiedrowski","FlyFishingChef",1493,"Mountain Time (US & Canada)",FALSE
04/23/12 10:11 PM,"CrossFitter since 12/1/2011; Real food eater since my Whole30 on 1/2/2012; Hiker, Whole9 devotee. Wannabe locavore. I take my treat meals very seriously.",4,131,321,FALSE,561507920,561507920,"en",3,"Philadelphia, PA","Nicole","NicoleDCFPHL",764,,FALSE
03/22/10 05:04 PM,"Photojournalist at @springfieldNL in Springfield, Mo., gardener, chicken keeper, locavore.",12,146,185,FALSE,125388394,125388394,"en",5,"Springfield, MO","Valerie Mosley","valmosley",155,,FALSE
12/07/09 02:21 AM,"Aspiring gastronome, backyard farmer, locavore and concerned citizen",0,71,72,FALSE,95117412,95117412,"en",10,"Oakland, CA","Nicole Kramer","Eatintheyard",116,"Pacific Time (US & Canada)",FALSE
06/08/11 08:15 AM,"Marketer | Love Cooking | Locavore",0,561,1430,FALSE,313183280,313183280,"en",0,"Jawa","Diksi Noviani","D33kN0v",3,,FALSE
08/22/08 07:20 PM,"marketing/advertising girl, adventurer, fitness fiend, wanna be good food guru, locavore",9,188,228,FALSE,15948991,15948991,"en",2,"New York City","Cindy Lindenbaum","cel923",508,"Eastern Time (US & Canada)",FALSE
05/16/13 12:14 PM,"executive director of @LocalFirst, BALLE Fellow, social entrepreneur, sustainability advocate, community builder, locavore, gardener, hiker",26,173,245,FALSE,1432943149,1432943149,"en",14,,"Elissa Hillary","eashillary",74,,FALSE
12/17/09 04:46 PM,"Locavore, eclectic reader & year-round cyclist. Previously tweeting @KitchLibrary, but now paddling @CdnWaterNetwork",46,198,244,FALSE,97479473,97479473,"en",3,"Kitchener, Ontario","Liana Kreamer","LibraryLiana",418,"Eastern Time (US & Canada)",FALSE
11/13/13 03:23 PM,"blogger / recipe developer + food writer / gin enthusiast / discriminatory coffee drinker / locavore / lover of grilled cheese",69,152,328,FALSE,2192477364,2192477364,"en",3,"perth, australia","Laura Campbell","laurasmessperth",265,,FALSE
04/16/11 11:45 PM,"gardens, flowers, veggies, herbs, berries, fruit, green issues, organic, locavore, cooking, preserving,  oh and the occasional items about Paris and France!",27,145,459,FALSE,283273710,283273710,"en",3,"out in my NorCal garden","Kiki Les Fleurs","kikilesfleurs",274,"Pacific Time (US & Canada)",FALSE
04/02/11 12:00 AM,"Family man, disciple, locavore, scientist",5,196,949,TRUE,275774002,275774002,"en",5,"Boston
","James Vath","javtah",190,,FALSE
